id,item,open,high,low,close,up_or_down,version_date,mapping,date_number,year_number,month_number,day_number,refresh_date
22535,Au9999,391.98,392.75,386.0,392.41,2.41,2020-05-28,1.0,528,2020,5,28,2023-01-24 16:54:24
22548,Au9999,371.97,376.2,369.6,374.61,3.72,2021-11-08,1.0,1108,2021,11,8,2023-01-24 16:54:24
22561,Au9999,374.0,376.5,374.0,375.89,1.28,2021-11-09,1.0,1109,2021,11,9,2023-01-24 16:54:24
22575,Au9999,375.8,377.2,375.3,375.67,-0.22,2021-11-10,-1.0,1110,2021,11,10,2023-01-24 16:54:24
22589,Au9999,376.4,383.0,375.6,382.2,6.53,2021-11-11,1.0,1111,2021,11,11,2023-01-24 16:54:24
22602,Au9999,383.0,383.7,380.0,382.15,-0.05,2021-11-12,-1.0,1112,2021,11,12,2023-01-24 16:54:24
22616,Au9999,380.0,383.5,380.0,380.68,-1.47,2021-11-15,-1.0,1115,2021,11,15,2023-01-24 16:54:24
22629,Au9999,381.5,383.5,381.04,382.39,1.71,2021-11-16,1.0,1116,2021,11,16,2023-01-24 16:54:24
22642,Au9999,384.99,385.5,380.0,381.7,-0.69,2021-11-17,-1.0,1117,2021,11,17,2023-01-24 16:54:24
22655,Au9999,381.7,383.7,381.4,382.5,0.8,2021-11-18,1.0,1118,2021,11,18,2023-01-24 16:54:24
22667,Au9999,383.0,383.19,381.02,382.68,0.18,2021-11-19,1.0,1119,2021,11,19,2023-01-24 16:54:24
22680,Au9999,370.5,372.5,368.8,372.06,3.19,2022-01-11,1.0,111,2022,1,11,2023-01-24 16:54:24
22693,Au9999,373.3,374.7,370.9,373.31,1.25,2022-01-12,1.0,112,2022,1,12,2023-01-24 16:54:24
22707,Au9999,373.8,374.9,373.05,374.29,0.98,2022-01-13,1.0,113,2022,1,13,2023-01-24 16:54:24
22720,Au9999,375.25,375.25,372.5,374.18,-0.11,2022-01-14,-1.0,114,2022,1,14,2023-01-24 16:54:24
22733,Au9999,375.0,375.0,371.91,372.89,-1.29,2022-01-17,-1.0,117,2022,1,17,2023-01-24 16:54:24
22746,Au9999,371.0,372.9,300.0,371.64,-1.25,2022-01-18,-1.0,118,2022,1,18,2023-01-24 16:54:24
22760,Au9999,372.8,374.1,370.6,371.8,0.16,2022-01-19,1.0,119,2022,1,19,2023-01-24 16:54:24
22773,Au9999,372.0,377.0,372.0,376.39,4.59,2022-01-20,1.0,120,2022,1,20,2023-01-24 16:54:24
22786,Au9999,374.5,377.6,374.5,376.64,0.25,2022-01-21,1.0,121,2022,1,21,2023-01-24 16:54:24
22799,Au9999,375.05,377.0,374.8,375.72,-0.92,2022-01-24,-1.0,124,2022,1,24,2023-01-24 16:54:24
22812,Au9999,390.5,394.8,388.02,394.67,6.77,2022-03-02,1.0,302,2022,3,2,2023-01-24 16:54:24
22825,Au9999,378.09,381.0,375.2,377.04,-3.41,2020-04-28,-1.0,428,2020,4,28,2023-01-24 16:54:24
22838,Au9999,379.4,379.4,375.8,378.1,1.06,2020-04-29,1.0,429,2020,4,29,2023-01-24 16:54:24
22853,Au9999,378.79,381.0,377.0,380.94,2.84,2020-04-30,1.0,430,2020,4,30,2023-01-24 16:54:24
22866,Au9999,380.95,380.95,377.01,380.3,-0.64,2020-05-06,-1.0,506,2020,5,6,2023-01-24 16:54:24
22880,Au9999,381.0,381.03,377.85,379.88,-0.42,2020-05-07,-1.0,507,2020,5,7,2023-01-24 16:54:24
22894,Au9999,379.85,383.5,378.16,383.5,3.62,2020-05-08,1.0,508,2020,5,8,2023-01-24 16:54:24
22908,Au9999,384.6,384.6,380.3,381.26,-2.24,2020-05-11,-1.0,511,2020,5,11,2023-01-24 16:54:24
22922,Au9999,383.0,383.0,379.71,380.99,-0.27,2020-05-12,-1.0,512,2020,5,12,2023-01-24 16:54:24
22936,Au9999,383.0,383.0,380.11,381.1,0.11,2020-05-13,1.0,513,2020,5,13,2023-01-24 16:54:24
22950,Au9999,382.0,383.7,381.09,383.49,2.39,2020-05-14,1.0,514,2020,5,14,2023-01-24 16:54:24
22965,Au9999,373.8,379.0,371.09,377.0,5.05,2020-04-14,1.0,414,2020,4,14,2023-01-24 16:54:24
22978,Au9999,379.0,380.3,368.55,374.01,-2.99,2020-04-15,-1.0,415,2020,4,15,2023-01-24 16:54:24
22992,Au9999,378.0,378.95,372.71,378.3,4.29,2020-04-16,1.0,416,2020,4,16,2023-01-24 16:54:24
23007,Au9999,380.0,386.36,369.52,369.92,-8.38,2020-04-17,-1.0,417,2020,4,17,2023-01-24 16:54:24
23021,Au9999,372.99,372.99,366.96,370.29,0.37,2020-04-20,1.0,420,2020,4,20,2023-01-24 16:54:24
23034,Au9999,373.6,374.8,371.5,374.64,4.35,2020-04-21,1.0,421,2020,4,21,2023-01-24 16:54:24
23047,Au9999,372.0,374.45,366.0,373.5,-1.14,2020-04-22,-1.0,422,2020,4,22,2023-01-24 16:54:24
23060,Au9999,376.0,380.1,372.01,378.8,5.3,2020-04-23,1.0,423,2020,4,23,2023-01-24 16:54:24
23074,Au9999,384.9,384.9,379.18,381.14,2.34,2020-04-24,1.0,424,2020,4,24,2023-01-24 16:54:24
23087,Au9999,383.98,383.98,379.1,380.45,-0.69,2020-04-27,-1.0,427,2020,4,27,2023-01-24 16:54:24
23101,Au9999,367.7,367.7,363.01,363.99,-1.46,2020-03-30,-1.0,330,2020,3,30,2023-01-24 16:54:24
23116,Au9999,364.5,365.55,363.5,364.27,0.28,2020-03-31,1.0,331,2020,3,31,2023-01-24 16:54:24
23129,Au9999,364.98,364.98,355.08,360.0,-4.27,2020-04-01,-1.0,401,2020,4,1,2023-01-24 16:54:24
23143,Au9999,360.9,361.5,355.0,360.53,0.53,2020-04-02,1.0,402,2020,4,2,2023-01-24 16:54:24
23156,Au9999,361.3,364.68,360.23,362.5,1.97,2020-04-03,1.0,403,2020,4,3,2023-01-24 16:54:24
23169,Au9999,370.0,377.48,370.0,371.0,8.5,2020-04-07,1.0,407,2020,4,7,2023-01-24 16:54:24
23182,Au9999,372.1,373.5,368.2,370.12,-0.88,2020-04-08,-1.0,408,2020,4,8,2023-01-24 16:54:24
23195,Au9999,373.0,373.0,368.63,370.3,0.18,2020-04-09,1.0,409,2020,4,9,2023-01-24 16:54:24
23209,Au9999,370.3,374.0,360.93,372.1,1.8,2020-04-10,1.0,410,2020,4,10,2023-01-24 16:54:24
23223,Au9999,372.4,373.79,371.1,371.95,-0.15,2020-04-13,-1.0,413,2020,4,13,2023-01-24 16:54:24
23237,Au9999,358.88,358.88,341.0,345.0,-11.02,2020-03-16,-1.0,316,2020,3,16,2023-01-24 16:54:24
23250,Au9999,340.0,340.0,328.15,331.07,-13.93,2020-03-17,-1.0,317,2020,3,17,2023-01-24 16:54:24
23266,Au9999,332.98,346.0,329.01,338.39,7.32,2020-03-18,1.0,318,2020,3,18,2023-01-24 16:54:24
23278,Au9999,339.75,342.0,331.0,336.15,-2.24,2020-03-19,-1.0,319,2020,3,19,2023-01-24 16:54:24
23292,Au9999,337.0,340.5,333.18,340.0,3.85,2020-03-20,1.0,320,2020,3,20,2023-01-24 16:54:24
23306,Au9999,342.98,342.98,337.1,339.2,-0.8,2020-03-23,-1.0,323,2020,3,23,2023-01-24 16:54:24
23321,Au9999,343.0,358.96,339.0,356.71,17.51,2020-03-24,1.0,324,2020,3,24,2023-01-24 16:54:24
23336,Au9999,363.0,372.0,358.01,362.98,6.27,2020-03-25,1.0,325,2020,3,25,2023-01-24 16:54:24
23350,Au9999,367.98,367.98,361.2,362.0,-0.98,2020-03-26,-1.0,326,2020,3,26,2023-01-24 16:54:24
23365,Au9999,367.0,367.98,364.12,365.45,3.45,2020-03-27,1.0,327,2020,3,27,2023-01-24 16:54:24
23379,Au9999,368.88,368.88,353.0,359.04,-6.32,2020-03-02,-1.0,302,2020,3,2,2023-01-24 16:54:24
23394,Au9999,362.5,362.5,356.8,358.64,-0.4,2020-03-03,-1.0,303,2020,3,3,2023-01-24 16:54:24
23407,Au9999,361.98,368.0,358.82,365.0,6.36,2020-03-04,1.0,304,2020,3,4,2023-01-24 16:54:24
23422,Au9999,367.58,367.58,364.01,366.49,1.49,2020-03-05,1.0,305,2020,3,5,2023-01-24 16:54:24
23436,Au9999,370.0,375.35,366.49,372.4,5.91,2020-03-06,1.0,306,2020,3,6,2023-01-24 16:54:24
23450,Au9999,373.67,377.8,367.27,373.46,1.06,2020-03-09,1.0,309,2020,3,9,2023-01-24 16:54:24
23465,Au9999,373.46,373.69,365.5,367.01,-6.45,2020-03-10,-1.0,310,2020,3,10,2023-01-24 16:54:24
23479,Au9999,368.88,370.0,366.2,370.0,2.99,2020-03-11,1.0,311,2020,3,11,2023-01-24 16:54:24
23493,Au9999,373.0,373.0,364.8,366.49,-3.51,2020-03-12,-1.0,312,2020,3,12,2023-01-24 16:54:24
23507,Au9999,369.0,369.0,348.98,356.02,-10.47,2020-03-13,-1.0,313,2020,3,13,2023-01-24 16:54:24
23521,Au9999,354.89,355.85,353.93,355.29,1.5,2020-02-17,1.0,217,2020,2,17,2023-01-24 16:54:24
23534,Au9999,356.0,357.5,354.82,357.23,1.94,2020-02-18,1.0,218,2020,2,18,2023-01-24 16:54:24
23547,Au9999,358.5,361.5,357.01,361.11,3.88,2020-02-19,1.0,219,2020,2,19,2023-01-24 16:54:24
23560,Au9999,364.0,364.0,359.0,362.29,1.18,2020-02-20,1.0,220,2020,2,20,2023-01-24 16:54:24
23573,Au9999,365.0,370.0,363.8,369.78,7.49,2020-02-21,1.0,221,2020,2,21,2023-01-24 16:54:24
23587,Au9999,372.8,378.49,369.31,376.9,7.12,2020-02-24,1.0,224,2020,2,24,2023-01-24 16:54:24
23600,Au9999,379.0,381.0,368.5,369.53,-7.37,2020-02-25,-1.0,225,2020,2,25,2023-01-24 16:54:24
23614,Au9999,374.0,374.0,369.5,371.76,2.23,2020-02-26,1.0,226,2020,2,26,2023-01-24 16:54:24
23627,Au9999,373.16,373.16,367.3,371.3,-0.46,2020-02-27,-1.0,227,2020,2,27,2023-01-24 16:54:24
23640,Au9999,371.3,373.2,365.35,365.36,-5.94,2020-02-28,-1.0,228,2020,2,28,2023-01-24 16:54:24
23653,Au9999,349.0,358.0,349.0,356.11,8.23,2020-02-03,1.0,203,2020,2,3,2023-01-24 16:54:24
23666,Au9999,357.8,357.8,353.61,354.06,-2.05,2020-02-04,-1.0,204,2020,2,4,2023-01-24 16:54:24
23679,Au9999,356.0,356.0,349.5,351.7,-2.36,2020-02-05,-1.0,205,2020,2,5,2023-01-24 16:54:24
23693,Au9999,351.7,351.7,348.5,349.39,-2.31,2020-02-06,-1.0,206,2020,2,6,2023-01-24 16:54:24
23706,Au9999,353.0,353.0,350.1,351.81,2.42,2020-02-07,1.0,207,2020,2,7,2023-01-24 16:54:24
23720,Au9999,354.0,354.4,351.15,353.0,1.19,2020-02-10,1.0,210,2020,2,10,2023-01-24 16:54:24
23733,Au9999,354.6,354.6,351.69,352.43,-0.57,2020-02-11,-1.0,211,2020,2,11,2023-01-24 16:54:24
23748,Au9999,352.64,352.98,350.02,350.89,-1.54,2020-02-12,-1.0,212,2020,2,12,2023-01-24 16:54:24
23761,Au9999,352.45,353.99,351.0,353.46,2.57,2020-02-13,1.0,213,2020,2,13,2023-01-24 16:54:24
23774,Au9999,354.8,354.8,352.9,353.79,0.33,2020-02-14,1.0,214,2020,2,14,2023-01-24 16:54:24
23787,Au9999,354.0,354.0,345.01,346.79,0.95,2020-01-10,1.0,110,2020,1,10,2023-01-24 16:54:24
23801,Au9999,347.45,348.0,345.5,345.7,-1.09,2020-01-13,-1.0,113,2020,1,13,2023-01-24 16:54:24
23815,Au9999,347.58,347.58,340.5,342.96,-2.74,2020-01-14,-1.0,114,2020,1,14,2023-01-24 16:54:24
23828,Au9999,343.98,345.85,342.6,344.97,2.01,2020-01-15,1.0,115,2020,1,15,2023-01-24 16:54:24
23841,Au9999,347.0,347.0,344.8,345.45,0.48,2020-01-16,1.0,116,2020,1,16,2023-01-24 16:54:24
23854,Au9999,347.0,347.0,343.9,344.75,-0.7,2020-01-17,-1.0,117,2020,1,17,2023-01-24 16:54:24
23868,Au9999,345.01,345.6,344.0,345.2,0.45,2020-01-20,1.0,120,2020,1,20,2023-01-24 16:54:24
23882,Au9999,345.98,348.8,345.1,348.2,3.0,2020-01-21,1.0,121,2020,1,21,2023-01-24 16:54:24
23905,Au9999,342.0,347.85,342.0,345.86,-234.0,2020-01-22,-1.0,122,2020,1,22,2023-01-24 16:54:24
23910,Au9999,346.0,348.1,345.7,347.88,2.02,2020-01-23,1.0,123,2020,1,23,2023-01-24 16:54:24
23923,Au9999,339.45,340.1,338.36,339.84,1.25,2019-12-26,1.0,1226,2019,12,26,2023-01-24 16:54:24
23937,Au9999,341.86,342.29,338.11,340.47,0.63,2019-12-27,1.0,1227,2019,12,27,2023-01-24 16:54:24
23951,Au9999,340.7,342.5,340.32,340.43,-0.04,2019-12-30,-1.0,1230,2019,12,30,2023-01-24 16:54:24
23965,Au9999,340.4,343.5,340.4,340.8,0.37,2019-12-31,1.0,1231,2019,12,31,2023-01-24 16:54:24
23978,Au9999,341.95,343.0,340.8,341.91,1.11,2020-01-02,1.0,102,2020,1,2,2023-01-24 16:54:24
23992,Au9999,342.98,347.48,340.9,347.3,5.39,2020-01-03,1.0,103,2020,1,3,2023-01-24 16:54:24
24006,Au9999,350.0,355.78,347.0,354.55,7.25,2020-01-06,1.0,106,2020,1,6,2023-01-24 16:54:24
24020,Au9999,356.0,356.0,350.0,351.35,-3.2,2020-01-07,-1.0,107,2020,1,7,2023-01-24 16:54:24
24035,Au9999,352.99,361.0,350.15,356.61,5.26,2020-01-08,1.0,108,2020,1,8,2023-01-24 16:54:24
24049,Au9999,355.55,358.6,344.0,345.84,-10.77,2020-01-09,-1.0,109,2020,1,9,2023-01-24 16:54:24
24063,Au9999,334.0,334.85,332.1,334.69,2.01,2019-12-12,1.0,1212,2019,12,12,2023-01-24 16:54:24
24076,Au9999,335.0,336.9,330.0,331.75,-2.94,2019-12-13,-1.0,1213,2019,12,13,2023-01-24 16:54:24
24090,Au9999,332.68,334.16,330.2,334.16,2.41,2019-12-16,1.0,1216,2019,12,16,2023-01-24 16:54:24
24104,Au9999,334.86,334.86,333.0,333.71,-0.45,2019-12-17,-1.0,1217,2019,12,17,2023-01-24 16:54:24
24117,Au9999,334.95,334.95,333.24,334.25,0.54,2019-12-18,1.0,1218,2019,12,18,2023-01-24 16:54:24
24130,Au9999,334.9,334.9,332.8,333.52,-0.73,2019-12-19,-1.0,1219,2019,12,19,2023-01-24 16:54:24
24144,Au9999,334.88,334.98,333.5,334.89,1.37,2019-12-20,1.0,1220,2019,12,20,2023-01-24 16:54:24
24158,Au9999,335.36,336.32,333.05,336.08,1.19,2019-12-23,1.0,1223,2019,12,23,2023-01-24 16:54:24
24171,Au9999,337.0,337.59,335.43,336.96,0.88,2019-12-24,1.0,1224,2019,12,24,2023-01-24 16:54:24
24185,Au9999,337.88,339.55,336.62,338.59,1.63,2019-12-25,1.0,1225,2019,12,25,2023-01-24 16:54:24
24199,Au9999,369.5,372.5,367.01,369.5,-0.39,2021-10-25,-1.0,1025,2021,10,25,2023-01-24 16:54:24
24214,Au9999,371.8,372.3,370.01,370.45,0.95,2021-10-26,1.0,1026,2021,10,26,2023-01-24 16:54:24
24227,Au9999,370.99,370.99,366.51,367.49,-2.96,2021-10-27,-1.0,1027,2021,10,27,2023-01-24 16:54:24
24240,Au9999,368.5,371.76,367.5,371.67,4.18,2021-10-28,1.0,1028,2021,10,28,2023-01-24 16:54:24
24254,Au9999,369.09,372.0,369.09,370.19,-1.48,2021-10-29,-1.0,1029,2021,10,29,2023-01-24 16:54:24
24267,Au9999,368.0,369.5,366.65,368.58,-1.61,2021-11-01,-1.0,1101,2021,11,1,2023-01-24 16:54:24
24280,Au9999,367.0,370.5,367.0,370.23,1.65,2021-11-02,1.0,1102,2021,11,2,2023-01-24 16:54:24
24294,Au9999,370.63,370.63,366.8,367.35,-2.88,2021-11-03,-1.0,1103,2021,11,3,2023-01-24 16:54:24
24308,Au9999,368.29,368.29,364.1,366.4,-0.95,2021-11-04,-1.0,1104,2021,11,4,2023-01-24 16:54:24
24322,Au9999,366.8,371.0,366.8,370.89,4.49,2021-11-05,1.0,1105,2021,11,5,2023-01-24 16:54:24
24336,Au9999,367.01,369.8,367.0,368.87,0.5,2022-01-10,1.0,110,2022,1,10,2023-01-24 16:54:24
24350,Au9999,332.16,332.16,329.65,330.6,-0.9,2019-11-28,-1.0,1128,2019,11,28,2023-01-24 16:54:24
24364,Au9999,329.09,331.7,329.09,331.69,1.09,2019-11-29,1.0,1129,2019,11,29,2023-01-24 16:54:24
24377,Au9999,332.36,332.36,330.0,331.31,-0.38,2019-12-02,-1.0,1202,2019,12,2,2023-01-24 16:54:24
24390,Au9999,331.4,333.0,331.02,333.0,1.69,2019-12-03,1.0,1203,2019,12,3,2023-01-24 16:54:24
24404,Au9999,333.85,339.3,333.5,339.22,6.22,2019-12-04,1.0,1204,2019,12,4,2023-01-24 16:54:24
24418,Au9999,339.98,339.98,335.5,336.49,-2.73,2019-12-05,-1.0,1205,2019,12,5,2023-01-24 16:54:24
24432,Au9999,337.68,337.68,334.26,334.6,-1.89,2019-12-06,-1.0,1206,2019,12,6,2023-01-24 16:54:24
24446,Au9999,337.1,337.1,331.61,332.31,-2.29,2019-12-09,-1.0,1209,2019,12,9,2023-01-24 16:54:24
24460,Au9999,334.49,334.49,331.7,333.43,1.12,2019-12-10,1.0,1210,2019,12,10,2023-01-24 16:54:24
24473,Au9999,332.91,333.53,332.34,332.68,-0.75,2019-12-11,-1.0,1211,2019,12,11,2023-01-24 16:54:24
24486,Au9999,330.0,332.4,330.0,331.98,1.08,2019-11-14,1.0,1114,2019,11,14,2023-01-24 16:54:24
24499,Au9999,333.0,333.0,330.62,331.12,-0.86,2019-11-15,-1.0,1115,2019,11,15,2023-01-24 16:54:24
24512,Au9999,331.12,331.7,330.56,330.79,-0.33,2019-11-18,-1.0,1118,2019,11,18,2023-01-24 16:54:24
24525,Au9999,333.0,333.6,329.51,332.45,1.66,2019-11-19,1.0,1119,2019,11,19,2023-01-24 16:54:24
24538,Au9999,333.88,334.3,331.52,333.6,1.15,2019-11-20,1.0,1120,2019,11,20,2023-01-24 16:54:24
24552,Au9999,334.98,334.98,332.78,333.43,-0.17,2019-11-21,-1.0,1121,2019,11,21,2023-01-24 16:54:24
24567,Au9999,334.68,334.68,331.55,333.9,0.47,2019-11-22,1.0,1122,2019,11,22,2023-01-24 16:54:24
24580,Au9999,334.36,334.36,330.59,330.89,-3.01,2019-11-25,-1.0,1125,2019,11,25,2023-01-24 16:54:24
24593,Au9999,332.88,332.88,329.05,330.89,0.0,2019-11-26,0.0,1126,2019,11,26,2023-01-24 16:54:24
24607,Au9999,331.95,331.95,329.5,331.5,0.61,2019-11-27,1.0,1127,2019,11,27,2023-01-24 16:54:24
24621,Au9999,340.95,340.95,339.35,340.3,0.5,2019-10-31,1.0,1031,2019,10,31,2023-01-24 16:54:24
24634,Au9999,340.3,343.66,340.3,343.27,2.97,2019-11-01,1.0,1101,2019,11,1,2023-01-24 16:54:24
24647,Au9999,342.65,343.97,341.6,342.52,-0.75,2019-11-04,-1.0,1104,2019,11,4,2023-01-24 16:54:24
24661,Au9999,345.0,345.0,340.4,340.99,-1.53,2019-11-05,-1.0,1105,2019,11,5,2023-01-24 16:54:24
24674,Au9999,343.0,343.0,335.01,336.05,-4.94,2019-11-06,-1.0,1106,2019,11,6,2023-01-24 16:54:24
24688,Au9999,337.0,337.79,335.2,335.84,-0.21,2019-11-07,-1.0,1107,2019,11,7,2023-01-24 16:54:24
24702,Au9999,335.38,335.38,329.0,331.4,-4.44,2019-11-08,-1.0,1108,2019,11,8,2023-01-24 16:54:24
24716,Au9999,335.0,335.0,327.02,330.93,-0.47,2019-11-11,-1.0,1111,2019,11,11,2023-01-24 16:54:24
24730,Au9999,333.0,333.0,326.0,327.82,-3.11,2019-11-12,-1.0,1112,2019,11,12,2023-01-24 16:54:24
24744,Au9999,328.98,331.2,321.4,330.9,3.08,2019-11-13,1.0,1113,2019,11,13,2023-01-24 16:54:24
24758,Au9999,343.0,343.0,338.01,341.47,1.33,2019-10-17,1.0,1017,2019,10,17,2023-01-24 16:54:24
24771,Au9999,341.47,342.58,339.0,340.36,-1.11,2019-10-18,-1.0,1018,2019,10,18,2023-01-24 16:54:24
24785,Au9999,341.35,341.35,339.01,340.77,0.41,2019-10-21,1.0,1021,2019,10,21,2023-01-24 16:54:24
24798,Au9999,342.5,342.5,338.61,340.16,-0.61,2019-10-22,-1.0,1022,2019,10,22,2023-01-24 16:54:24
24811,Au9999,340.95,341.0,338.67,340.58,0.42,2019-10-23,1.0,1023,2019,10,23,2023-01-24 16:54:24
24825,Au9999,285.0,343.0,285.0,339.94,-0.64,2019-10-24,-1.0,1024,2019,10,24,2023-01-24 16:54:24
24838,Au9999,341.5,344.0,340.4,343.8,3.86,2019-10-25,1.0,1025,2019,10,25,2023-01-24 16:54:24
24852,Au9999,345.75,346.0,342.11,343.64,-0.16,2019-10-28,-1.0,1028,2019,10,28,2023-01-24 16:54:24
24866,Au9999,346.0,346.0,339.8,340.68,-2.96,2019-10-29,-1.0,1029,2019,10,29,2023-01-24 16:54:24
24879,Au9999,340.35,340.75,338.21,339.8,-0.88,2019-10-30,-1.0,1030,2019,10,30,2023-01-24 16:54:24
24892,Au9999,354.0,354.0,347.15,347.2,-4.95,2019-09-26,-1.0,926,2019,9,26,2023-01-24 16:54:24
24904,Au9999,346.02,349.5,344.44,345.25,-1.95,2019-09-27,-1.0,927,2019,9,27,2023-01-24 16:54:24
24915,Au9999,343.33,347.99,342.03,344.49,-0.76,2019-09-30,-1.0,930,2019,9,30,2023-01-24 16:54:24
24926,Au9999,344.33,344.46,342.6,344.0,-0.49,2019-10-08,-1.0,1008,2019,10,8,2023-01-24 16:54:24
24938,Au9999,349.0,349.0,344.1,348.39,4.39,2019-10-09,1.0,1009,2019,10,9,2023-01-24 16:54:24
24949,Au9999,350.0,350.0,343.01,346.41,-1.98,2019-10-10,-1.0,1010,2019,10,10,2023-01-24 16:54:24
24960,Au9999,347.68,347.68,342.56,344.56,-1.85,2019-10-11,-1.0,1011,2019,10,11,2023-01-24 16:54:24
24971,Au9999,344.56,344.56,337.95,339.84,-4.72,2019-10-14,-1.0,1014,2019,10,14,2023-01-24 16:54:24
24985,Au9999,341.48,341.8,339.01,341.11,1.27,2019-10-15,1.0,1015,2019,10,15,2023-01-24 16:54:24
24998,Au9999,335.0,342.5,335.0,340.14,-0.97,2019-10-16,-1.0,1016,2019,10,16,2023-01-24 16:54:24
25012,Au9999,347.0,347.0,341.11,344.09,0.71,2019-09-11,1.0,911,2019,9,11,2023-01-24 16:54:24
25023,Au9999,347.0,347.0,342.36,344.8,0.71,2019-09-12,1.0,912,2019,9,12,2023-01-24 16:54:24
25035,Au9999,344.9,346.0,343.8,344.4,-0.4,2019-09-16,-1.0,916,2019,9,16,2023-01-24 16:54:24
25046,Au9999,345.85,346.85,340.0,343.7,-0.7,2019-09-17,-1.0,917,2019,9,17,2023-01-24 16:54:24
25058,Au9999,345.28,345.49,343.1,344.84,1.14,2019-09-18,1.0,918,2019,9,18,2023-01-24 16:54:24
25069,Au9999,345.75,346.0,342.0,343.52,-1.32,2019-09-19,-1.0,919,2019,9,19,2023-01-24 16:54:24
25079,Au9999,344.58,345.96,343.59,345.14,1.62,2019-09-20,1.0,920,2019,9,20,2023-01-24 16:54:24
25090,Au9999,347.0,350.0,343.0,348.69,3.55,2019-09-23,1.0,923,2019,9,23,2023-01-24 16:54:24
25103,Au9999,350.5,351.48,347.66,349.87,1.18,2019-09-24,1.0,924,2019,9,24,2023-01-24 16:54:24
25115,Au9999,352.59,352.98,348.01,352.15,2.28,2019-09-25,1.0,925,2019,9,25,2023-01-24 16:54:24
25126,Au9999,356.45,359.0,355.2,357.2,1.48,2019-08-28,1.0,828,2019,8,28,2023-01-24 16:54:24
25137,Au9999,360.0,369.24,356.2,358.9,1.7,2019-08-29,1.0,829,2019,8,29,2023-01-24 16:54:24
25148,Au9999,358.9,358.9,353.0,354.09,-4.81,2019-08-30,-1.0,830,2019,8,30,2023-01-24 16:54:24
25160,Au9999,356.0,356.0,352.01,352.99,-1.1,2019-09-02,-1.0,902,2019,9,2,2023-01-24 16:54:24
25171,Au9999,354.25,355.5,353.41,355.2,2.21,2019-09-03,1.0,903,2019,9,3,2023-01-24 16:54:24
25182,Au9999,356.88,360.1,355.01,356.89,1.69,2019-09-04,1.0,904,2019,9,4,2023-01-24 16:54:24
25193,Au9999,358.0,359.89,355.68,358.03,1.14,2019-09-05,1.0,905,2019,9,5,2023-01-24 16:54:24
25203,Au9999,358.88,358.88,347.1,348.74,-9.29,2019-09-06,-1.0,906,2019,9,6,2023-01-24 16:54:24
25215,Au9999,350.0,352.41,345.15,348.2,-0.54,2019-09-09,-1.0,909,2019,9,9,2023-01-24 16:54:24
25226,Au9999,349.95,349.95,342.22,343.38,-4.82,2019-09-10,-1.0,910,2019,9,10,2023-01-24 16:54:24
25237,Au9999,350.49,352.05,340.0,341.65,-8.35,2019-08-14,-1.0,814,2019,8,14,2023-01-24 16:54:24
25249,Au9999,347.0,347.5,342.86,344.6,2.95,2019-08-15,1.0,815,2019,8,15,2023-01-24 16:54:24
25261,Au9999,351.7,351.7,344.06,345.7,1.1,2019-08-16,1.0,816,2019,8,16,2023-01-24 16:54:24
25273,Au9999,345.7,345.92,343.18,344.28,-1.42,2019-08-19,-1.0,819,2019,8,19,2023-01-24 16:54:24
25283,Au9999,342.28,343.5,341.22,343.13,-1.15,2019-08-20,-1.0,820,2019,8,20,2023-01-24 16:54:24
25294,Au9999,344.75,344.75,342.5,342.5,-0.63,2019-08-21,-1.0,821,2019,8,21,2023-01-24 16:54:24
25305,Au9999,345.0,345.0,342.01,343.8,1.3,2019-08-22,1.0,822,2019,8,22,2023-01-24 16:54:24
25316,Au9999,341.5,344.7,341.5,343.0,-0.8,2019-08-23,-1.0,823,2019,8,23,2023-01-24 16:54:24
25328,Au9999,345.0,358.0,342.2,355.09,12.09,2019-08-26,1.0,826,2019,8,26,2023-01-24 16:54:24
25340,Au9999,357.0,357.0,353.1,355.72,0.63,2019-08-27,1.0,827,2019,8,27,2023-01-24 16:54:24
25352,Au9999,318.66,320.0,318.0,319.94,1.47,2019-07-31,1.0,731,2019,7,31,2023-01-24 16:54:24
25363,Au9999,321.0,329.04,314.44,315.21,-4.73,2019-08-01,-1.0,801,2019,8,1,2023-01-24 16:54:24
25374,Au9999,317.0,324.0,314.1,322.67,7.46,2019-08-02,1.0,802,2019,8,2,2023-01-24 16:54:24
25385,Au9999,323.3,332.6,313.33,331.99,9.32,2019-08-05,1.0,805,2019,8,5,2023-01-24 16:54:24
25396,Au9999,333.6,337.4,332.0,333.07,1.08,2019-08-06,1.0,806,2019,8,6,2023-01-24 16:54:24
25408,Au9999,333.75,340.5,330.55,340.3,7.23,2019-08-07,1.0,807,2019,8,7,2023-01-24 16:54:24
25421,Au9999,345.0,346.49,340.5,343.33,3.03,2019-08-08,1.0,808,2019,8,8,2023-01-24 16:54:24
25431,Au9999,342.0,345.0,340.02,343.4,0.07,2019-08-09,1.0,809,2019,8,9,2023-01-24 16:54:24
25442,Au9999,344.35,344.95,341.13,341.16,-2.24,2019-08-12,-1.0,812,2019,8,12,2023-01-24 16:54:24
25452,Au9999,345.88,350.02,342.84,350.0,8.84,2019-08-13,1.0,813,2019,8,13,2023-01-24 16:54:24
25464,Au9999,315.8,315.8,313.3,313.75,-1.63,2019-07-17,-1.0,717,2019,7,17,2023-01-24 16:54:24
